-0.055194,-0.008162,-0.0059177,150.81,-0.00043069,0.20755,0.90176
-0.057692,0.00036616,0.0023389,150.3,-0.00045714,0.20361,0.91851
-0.068907,0.016995,0.0041002,148.63,-0.00048451,0.1996,0.93509
-0.061691,-0.013906,-0.0023048,151.62,-0.00051282,0.19552,0.95148
-0.058977,0.010316,-0.0056272,149.78,-0.00054205,0.19136,0.96768
-0.066498,-0.013668,0.0057605,150.76,-0.00057222,0.18713,0.98369
-0.056322,0.01181,0.0039438,148.53,-0.00060333,0.18283,0.9995
-0.068002,0.011133,0.00087442,151.04,-0.00063537,0.17846,1.0151
-0.065505,0.0027738,-0.0023169,151.26,-0.00066835,0.17402,1.0305
-0.073286,-0.01068,-0.0011433,150.17,-0.00070226,0.16952,1.0457
-0.057364,-0.0089232,-0.0026608,151.3,-0.00073711,0.16494,1.0608
-0.04589,0.0087077,-0.0036141,149.15,-0.00077288,0.16029,1.0755
-0.049985,0.017029,-0.0050015,148.97,-0.00080957,0.15558,1.0901
-0.053239,-0.0085961,0.0067413,151.07,-0.00084718,0.15081,1.1045
-0.060509,0.017245,-0.0034349,150.38,-0.00088569,0.14597,1.1186
-0.054299,0.014903,-0.0052484,150.55,-0.0009251,0.14106,1.1325
-0.0516,-0.0021617,-0.0043952,148.35,-0.00096538,0.13609,1.1462
-0.058324,0.01503,0.0023982,148.26,-0.0010065,0.13106,1.1597
-0.059816,-0.0053402,0.0010167,150.45,-0.0010485,0.12597,1.1729
-0.073798,0.015052,-1.8784e-05,151.1,-0.0010914,0.12082,1.1859
-0.047107,0.015218,0.0041159,148.54,-0.001135,0.1156,1.1986
-0.049034,0.0037451,-0.0048334,148.18,-0.0011795,0.11033,1.2111
-0.051916,0.017127,0.0016189,150.74,-0.0012247,0.105,1.2234
-0.046952,0.015017,-0.00035266,148.32,-0.0012706,0.099614,1.2354
-0.067542,-0.0068792,-0.0020289,150.65,-0.0013173,0.09417,1.2471
-0.0691,0.0098295,-0.0011466,149.61,-0.0013647,0.088671,1.2586
-0.055697,0.017344,0.0075002,148.22,-0.0014128,0.083118,1.2699
-0.074119,0.0091342,0.0044407,148.12,-0.0014614,0.077511,1.2809
-0.065392,-0.0039869,0.0056839,149.67,-0.0015107,0.071852,1.2916
-0.053993,0.0093774,0.0044594,149,-0.0015606,0.066142,1.302
-0.045223,-0.0018411,-0.0038541,148.13,-0.001611,0.06038,1.3122
-0.04942,0.0036628,-0.0055184,150.18,-0.0016619,0.05457,1.3221
-0.072187,-0.0077347,0.0065321,148.49,-0.0017133,0.048711,1.3318
-0.070428,0.0083186,-0.0047066,148.55,-0.0017651,0.042804,1.3411
-0.056786,-0.0033728,0.0068034,151.08,-0.0018173,0.036851,1.3502
-0.069093,0.0028805,-0.0021039,150.13,-0.0018698,0.030852,1.359
-0.043876,0.002651,0.0011734,151.12,-0.0019228,0.024809,1.3675
-0.070923,-0.0037658,-0.0034785,151.89,-0.001976,0.018722,1.3757
-0.048596,0.0048119,0.00038619,149.7,-0.0020294,0.012593,1.3837
-0.074092,-0.0086159,-0.0056394,150.38,-0.0020831,0.0064232,1.3913
-0.047626,0.0039011,0.0070028,151.82,-0.002137,0.00021266,1.3987
-0.046669,-0.0067817,-0.004567,150.22,-0.0021911,-0.006037,1.4057
-0.06064,0.01836,-0.0040314,149.7,-0.0022453,-0.012325,1.4125
-0.055418,0.005178,-0.0022775,149.85,-0.0022996,-0.01865,1.4189
-0.044278,0.00098733,-0.0049892,149.46,-0.002354,-0.02501,1.4251
-0.062213,0.021444,-0.003127,148.77,-0.0024085,-0.031406,1.4309
-0.060662,0.013493,-0.0010587,151.01,-0.0024631,-0.037835,1.4365
-0.067253,0.0041733,-0.0011584,150.07,-0.0025178,-0.044297,1.4417
-0.045698,-0.0036519,-0.0050413,149.34,-0.0025725,-0.05079,1.4466
-0.066014,0.0074971,0.0065405,151.43,-0.0026272,-0.057313,1.4512
-0.04566,0.0029415,0.0076561,148.82,-0.0026821,-0.063866,1.4555
-0.061663,0.0076831,0.0061889,149.03,-0.002737,-0.070447,1.4595
-0.069444,0.0083301,-0.0024148,150.95,-0.0027921,-0.077054,1.4631
-0.059929,0.011014,0.0046438,150.35,-0.0028473,-0.083687,1.4665
-0.066074,0.0096127,0.0034751,149.11,-0.0029027,-0.090345,1.4695
-0.045243,0.02209,-0.0045988,148.43,-0.0029578,-0.097027,1.4722
-0.065247,-0.0028073,0.0048647,149.07,-0.003012,-0.10373,1.4745
-0.069676,0.0039378,0.0030071,150.72,-0.0030653,-0.11045,1.4765
-0.065934,0.018398,-0.0032544,149.2,-0.0031179,-0.1172,1.4782
-0.047649,0.010793,0.0056361,149.54,-0.0031696,-0.12396,1.4796
-0.046039,0.0048921,-0.0023734,151.51,-0.0032206,-0.13074,1.4807
-0.051183,-0.0022508,0.0039742,149.83,-0.0032707,-0.13754,1.4814
-0.046533,0.008568,0.0051734,151.82,-0.0033201,-0.14435,1.4817
-0.073601,-0.0075581,0.0041812,148.73,-0.0033687,-0.15118,1.4818
-0.07302,0.0017651,0.0077616,148.39,-0.0034164,-0.15802,1.4815
-0.046555,0.019782,-0.00081078,149.72,-0.0034633,-0.16486,1.4808
-0.052646,0.0024378,-0.0011776,149.71,-0.0035093,-0.17172,1.4798
-0.053606,0.0048563,0.003713,149.98,-0.0035544,-0.17859,1.4785
-0.05719,0.0054305,0.00053459,151.86,-0.0035985,-0.18547,1.4768
-0.05194,0.0088177,-0.0023381,148.85,-0.0036417,-0.19235,1.4748
-0.047883,-0.0053796,0.00028112,150.01,-0.0036838,-0.19924,1.4725
-0.055428,0.024539,-0.0030964,149.84,-0.0037249,-0.20614,1.4698
-0.060249,0.010047,0.004279,149.65,-0.0037649,-0.21303,1.4667
-0.065044,-0.0032969,-0.0012563,148.68,-0.0038037,-0.21993,1.4633
-0.054733,0.011474,0.0041938,148.78,-0.0038413,-0.22682,1.4596
-0.058536,0.015004,-0.0012777,148.74,-0.0038776,-0.23372,1.4555
-0.062745,-0.004875,0.0057339,151.03,-0.0039127,-0.24062,1.4511
-0.069894,0.020236,-0.0016353,149.45,-0.0039464,-0.24751,1.4463
-0.050729,-0.0052901,-0.0018836,149.67,-0.0039787,-0.25439,1.4412
-0.044557,-0.0053465,-0.0059589,150.32,-0.0040095,-0.26127,1.4357
-0.065522,0.0079236,0.0066887,150.81,-0.0040389,-0.26815,1.4299
-0.051576,0.00023868,-0.0059765,148.88,-0.0040666,-0.27501,1.4237
-0.067943,-0.0019415,0.0049174,151.91,-0.0040928,-0.28186,1.4172
-0.054242,-0.00034221,-0.0035039,151.86,-0.0041174,-0.28871,1.4103
-0.067834,-0.0048001,-0.00086483,149.65,-0.0041402,-0.29554,1.403
-0.072527,0.020931,-0.00055223,148.76,-0.0041614,-0.30236,1.3955
-0.062598,0.023393,-0.002847,149.74,-0.0041807,-0.30916,1.3875
-0.07363,0.019195,0.0014687,151.18,-0.0041982,-0.31595,1.3792
-0.070983,0.023487,0.0062063,151.31,-0.0042139,-0.32272,1.3706
-0.043219,-0.00096615,-0.0053729,151.89,-0.0042276,-0.32947,1.3616
-0.04548,0.0098635,-0.00016294,148.41,-0.0042395,-0.3362,1.3523
-0.048891,0.0093585,0.005837,148.68,-0.0042493,-0.34291,1.3426
-0.06716,0.0068781,-0.00357,149.56,-0.0042571,-0.3496,1.3325
-0.071006,0.026387,-0.0058305,150.93,-0.0042629,-0.35627,1.3222
-0.044835,0.022904,-0.00057368,149.95,-0.0042666,-0.36291,1.3114
-0.050484,0.0030176,-0.0057471,150.81,-0.0042681,-0.36952,1.3003
-0.063846,0.0065486,0.001846,151.1,-0.0042676,-0.37611,1.2889
-0.045413,0.0026835,-0.0015507,148.38,-0.0042649,-0.38266,1.2771
-0.0522,0.017741,0.0028841,149.4,-0.0042599,-0.38919,1.265
-0.072208,0.00013277,-0.0057162,148.58,-0.0042528,-0.39569,1.2525
-0.058683,0.025872,-0.0048983,149.95,-0.0042434,-0.40215,1.2397
-0.061765,0.00046697,-0.0048256,149.46,-0.0042318,-0.40859,1.2266
-0.056617,0.001414,-0.0053435,150.98,-0.0042179,-0.41498,1.213
-0.051375,0.015865,0.0069399,148.27,-0.0042017,-0.42134,1.1992
-0.056065,0.0099239,0.0040512,148.85,-0.0041832,-0.42767,1.185
-0.072741,0.019835,-0.0024883,151.07,-0.0041624,-0.43395,1.1705
-0.067876,0.022205,0.0030973,150.68,-0.0041392,-0.4402,1.1556
-0.053348,0.0086639,0.0016915,148.38,-0.0041137,-0.4464,1.1404
-0.052075,0.0050235,0.0031991,151.06,-0.0040859,-0.45256,1.1249
-0.06407,0.0020019,-0.00073683,150.45,-0.0040556,-0.45868,1.109
-0.066259,0.017719,0.00050094,149.21,-0.004023,-0.46475,1.0928
-0.048002,0.024253,-0.0053666,151.29,-0.003988,-0.47078,1.0763
-0.071267,0.0090234,-0.0057267,148.3,-0.0039506,-0.47676,1.0594
-0.050522,0.0060305,0.0010974,150.31,-0.0039108,-0.48269,1.0422
-0.051749,0.0025928,8.8944e-05,151.31,-0.0038686,-0.48858,1.0247
-0.060018,0.015568,-0.0020741,148.69,-0.003824,-0.49441,1.0068
-0.07235,0.026728,-0.0041657,149.73,-0.0037771,-0.50019,0.98866
-0.053067,0.0051778,0.0052891,149.08,-0.0037277,-0.50592,0.97017
-0.067763,0.0071273,-0.0032545,148.6,-0.0036759,-0.51159,0.95136
-0.044693,0.0032024,0.0055276,149.77,-0.0036217,-0.51721,0.93223
-0.056557,0.018211,-0.0013469,148.27,-0.0035651,-0.52277,0.91279
-0.048155,0.0052436,0.0033436,148.5,-0.0035061,-0.52828,0.89303
-0.063307,0.0058216,0.0012274,149.94,-0.0034448,-0.53372,0.87296
-0.067427,0.0024829,-0.0044207,148.56,-0.003381,-0.53911,0.85259
-0.057995,0.00047954,0.0006046,150.79,-0.0033149,-0.54443,0.83191
-0.043212,0.025535,-0.003577,151.53,-0.0032464,-0.54969,0.81092
-0.04665,0.019756,0.0025925,151.57,-0.0031756,-0.55489,0.78964
-0.070828,0.024256,0.00083433,148.4,-0.0031024,-0.56003,0.76805
-0.058366,0.005423,0.0050062,148.48,-0.0030269,-0.5651,0.74617
-0.055182,0.016576,-0.0069338,151.41,-0.0029491,-0.5701,0.72399
-0.070008,0.0087212,-0.001731,149.21,-0.002869,-0.57503,0.70153
-0.061526,0.011463,-0.0052342,150.88,-0.0027866,-0.5799,0.67877
-0.055206,0.019052,-0.0058955,148.93,-0.002702,-0.58469,0.65573
-0.059529,-0.0008895,0.0035917,151.05,-0.0026151,-0.58942,0.63241
-0.066432,0.024333,-0.0072775,148.13,-0.002526,-0.59407,0.60881
-0.07046,0.028562,0.0042024,148.26,-0.0024348,-0.59865,0.58493
-0.043343,0.027506,-0.0047197,148.4,-0.0023414,-0.60316,0.56078
-0.073515,0.004687,-0.0034445,151.59,-0.0022458,-0.60759,0.53636
-0.072387,0.026757,-0.0077395,151.55,-0.0021483,-0.61194,0.51167
-0.050572,0.024908,-0.0058623,150.47,-0.0020486,-0.61622,0.48672
-0.050891,0.0025631,-0.0041576,148.31,-0.001947,-0.62042,0.4615
-0.042885,0.023784,0.0012919,151.45,-0.0018435,-0.62454,0.43603
-0.05505,0.01226,0.003161,149.64,-0.0017381,-0.62858,0.4103
-0.068853,0.014803,0.00048562,150.19,-0.0016308,-0.63254,0.38433
-0.070968,0.027699,-0.0025091,151.03,-0.0015218,-0.63642,0.3581
-0.047392,0.022706,0.002174,150.48,-0.0014112,-0.64021,0.33164
-0.05309,0.0049647,-0.0055554,148.98,-0.0012989,-0.64392,0.30493
-0.064655,0.021113,7.4061e-05,148.57,-0.0011851,-0.64754,0.27798
-0.070989,0.021291,0.00030066,151.88,-0.0010699,-0.65108,0.25081
-0.064023,0.029704,-0.0058589,150.9,-0.00095335,-0.65453,0.2234
-0.043766,0.00082501,0.00056635,149.05,-0.00083562,-0.6579,0.19577
-0.048634,0.0022107,0.0021047,149.39,-0.00071679,-0.66117,0.16792
-0.066411,0.019685,0.0018551,149.18,-0.000597,-0.66436,0.13985
-0.060376,0.00091805,-0.0034366,148.21,-0.00047639,-0.66746,0.11156
-0.069473,0.016685,0.0049613,151.51,-0.00035511,-0.67046,0.08307
-0.071011,0.015402,0.0007055,151.92,-0.00023288,-0.67337,0.054372
-0.065357,0.0025764,-0.0082243,151.34,-0.00010937,-0.67619,0.025472
-0.068433,0.0076288,-0.0027163,149.25,1.5273e-05,-0.67892,-0.0036249
-0.062668,0.0037636,0.00034193,150.34,0.00014095,-0.68155,-0.032915
-0.044826,0.027234,-0.0015244,149.78,0.00026753,-0.68409,-0.062394
-0.055587,0.026696,-0.00081001,151.48,0.00039492,-0.68653,-0.092057
-0.066599,0.0050323,-2.5923e-05,149.6,0.00052299,-0.68887,-0.1219
-0.051188,0.0050526,-0.0013094,149.29,0.00065165,-0.69111,-0.15192
-0.051773,0.012577,-0.0025596,150.84,0.0007808,-0.69326,-0.18211
-0.068826,0.029858,-0.0010667,151.21,0.00091032,-0.69531,-0.21247
-0.051782,0.0089681,-0.0030156,148.17,0.0010401,-0.69726,-0.24299
-0.053541,0.0052356,0.00082805,148.87,0.0011701,-0.6991,-0.27366
-0.059238,0.010768,-0.0026253,149.3,0.0013002,-0.70085,-0.3045
-0.052185,0.016535,-0.00048017,148.63,0.0014303,-0.70249,-0.33547
-0.060814,0.0011299,-0.0027668,151.03,0.0015603,-0.70404,-0.3666
-0.067155,0.012721,-0.0018018,150.85,0.00169,-0.70547,-0.39786
-0.065359,0.02987,0.0029425,148.64,0.0018195,-0.70681,-0.42926
-0.059527,0.026504,0.0035693,149.46,0.0019487,-0.70804,-0.46079
-0.05443,0.005091,-0.0041407,151.13,0.0020773,-0.70916,-0.49244
-0.046881,0.022233,-0.0019436,150.79,0.0022054,-0.71018,-0.52421
-0.048754,0.021645,-5.3331e-05,150.98,0.0023328,-0.71109,-0.5561
-0.046959,0.026449,0.0018832,150.2,0.0024595,-0.7119,-0.58809
-0.056367,0.025128,-0.0070224,151.23,0.0025854,-0.7126,-0.6202
-0.056819,-0.0013623,0.0011702,151.2,0.0027103,-0.71319,-0.6524
-0.064295,0.0052284,-0.0024165,150.91,0.0028342,-0.71367,-0.6847
-0.066797,0.01925,-0.0086531,151.57,0.002957,-0.71404,-0.71709
-0.059164,0.00044317,-0.0036664,148.89,0.0030786,-0.7143,-0.74956
-0.048205,0.020274,0.0016404,149.82,0.0031988,-0.71446,-0.78212
-0.069382,0.026449,-0.0065006,148.72,0.0033177,-0.7145,-0.81475
-0.057556,0.0038235,-0.0080442,150.85,0.0034351,-0.71443,-0.84745
-0.055371,0.019922,-0.0001965,150.14,0.003551,-0.71425,-0.88021
-0.047779,0.015029,-0.0018909,148.51,0.0036651,-0.71396,-0.91304
-0.062686,0.017491,-0.0087726,149.6,0.0037775,-0.71355,-0.94591
-0.059594,0.024116,-0.0091554,151.84,0.003888,-0.71304,-0.97884
-0.064708,0.029123,-0.00097129,149.59,0.0039965,-0.71241,-1.0118
-0.057976,0.022051,-0.0094211,151.57,0.004103,-0.71166,-1.0448
-0.069835,0.0044842,-0.0023483,148.56,0.0042074,-0.7108,-1.0779
-0.067749,0.027315,-0.0016324,149.07,0.0043094,-0.70983,-1.1109
-0.056132,0.013151,-0.00078472,151.65,0.0044092,-0.70875,-1.144
-0.046816,0.020594,-0.0022049,151.44,0.0045065,-0.70755,-1.1771
-0.047826,0.0095904,-0.0049493,151.88,0.0046012,-0.70623,-1.2103
-0.071727,0.0039984,0.0012792,150.26,0.0046934,-0.7048,-1.2434
-0.064258,-0.0026141,0.0018153,149.85,0.0047828,-0.70325,-1.2765
-0.051392,0.019473,-3.509e-06,151.13,0.0048694,-0.70159,-1.3096
-0.046247,0.0047627,-0.0067976,148.5,0.004953,-0.69981,-1.3428
-0.048763,0.0026842,-0.0029035,148.5,0.0050337,-0.69792,-1.3759
-0.053158,0.02792,-0.0060052,148.45,0.0051112,-0.69591,-1.4089
-0.056703,0.024823,-0.0048423,151.61,0.0051856,-0.69378,-1.442
-0.054941,0.015513,0.00192,148.31,0.0052566,-0.69154,-1.475
-0.051361,0.022637,-0.0029549,149.23,0.0053243,-0.68917,-1.508
-0.070947,0.017978,-0.0036362,148.25,0.0053885,-0.6867,-1.5409
-0.062128,0.0037588,-0.010894,148.89,0.0054492,-0.6841,-1.5738
-0.060342,0.012593,-0.0061192,149.85,0.0055062,-0.68139,-1.6067
-0.05433,0.0087318,-0.0048574,151.8,0.0055595,-0.67856,-1.6394
-0.068128,0.026512,0.0019097,151.24,0.005609,-0.67561,-1.6722
-0.051548,0.0020953,-0.0098482,150.29,0.0056546,-0.67255,-1.7048
-0.070993,0.013119,0.0023294,149.69,0.0056962,-0.66937,-1.7374
-0.048254,0.01699,-0.0089295,148.65,0.0057338,-0.66607,-1.7699
-0.050065,0.026902,-0.0048517,151.34,0.0057672,-0.66265,-1.8023
-0.06738,0.026776,-0.010742,151.87,0.0057964,-0.65912,-1.8346
-0.04322,0.0017099,0.00022751,151.6,0.0058214,-0.65547,-1.8668
-0.06733,0.01557,0.00055116,151.66,0.005842,-0.6517,-1.8989
-0.047165,0.0013212,0.0017601,151.77,0.0058582,-0.64782,-1.9309
-0.070942,0.020948,-0.010408,151.6,0.0058699,-0.64381,-1.9628
-0.071631,0.0082942,0.00014297,149.08,0.0058771,-0.63969,-1.9945
-0.052728,0.0080542,-0.0069955,148.79,0.0058797,-0.63546,-2.0262
-0.071031,0.0079455,-0.0093646,151.64,0.0058777,-0.6311,-2.0577
-0.051772,-0.0023918,0.0014626,150.01,0.0058709,-0.62664,-2.089
-0.071088,0.0021654,-0.0090663,149.01,0.0058593,-0.62205,-2.1203
-0.061603,0.018698,-0.0055234,149.66,0.0058429,-0.61735,-2.1514
-0.060005,0.017853,-0.0042943,150.19,0.0058217,-0.61253,-2.1823
-0.045788,-0.0065801,-0.0028545,151.16,0.0057956,-0.6076,-2.2131
-0.059198,0.016043,-0.0078184,148.52,0.0057645,-0.60255,-2.2437
-0.069639,0.013544,-0.0059896,150.56,0.0057284,-0.59739,-2.2741
-0.073678,-0.0021767,-0.0095666,151.62,0.0056873,-0.59211,-2.3044
-0.06983,0.0063117,-0.0067387,149.89,0.0056411,-0.58671,-2.3345
-0.055852,0.0014322,-0.00046627,150.34,0.0055898,-0.58121,-2.3644
-0.073529,-0.0055827,-0.0033358,148.25,0.0055334,-0.57558,-2.3941
-0.055751,0.022586,-0.0089314,150.19,0.0054719,-0.56985,-2.4236
-0.051852,0.0033404,-0.010082,149.04,0.0054052,-0.564,-2.4529
-0.065168,0.0097035,-0.0039229,148.25,0.0053333,-0.55804,-2.4821
-0.063512,0.0035934,-0.010003,149.01,0.0052562,-0.55197,-2.511
-0.062452,0.0048329,-0.0087015,151.76,0.0051738,-0.54578,-2.5397
-0.058579,-0.001979,-0.0048365,148.4,0.0050862,-0.53948,-2.5681
-0.062616,-0.0086881,-0.0024021,150.57,0.0049934,-0.53307,-2.5964
-0.057857,-0.0050568,-0.0027252,148.86,0.0048953,-0.52655,-2.6244
-0.062464,-0.0046528,0.0012131,151.4,0.0047919,-0.51992,-2.6522
-0.068097,0.017812,-0.0012364,148.22,0.0046832,-0.51319,-2.6797
-0.061356,0.001472,-0.003661,148.88,0.0045692,-0.50634,-2.707
-0.07444,0.0099678,-0.0057583,151.56,0.0044499,-0.49938,-2.734
-0.062598,0.0079447,-0.010149,151.37,0.0043253,-0.49232,-2.7608
-0.063639,-0.0071297,-0.0056826,148.22,0.0041954,-0.48514,-2.7873
-0.047976,-0.0041196,-0.0015684,151.45,0.0040602,-0.47786,-2.8136
-0.05635,0.017634,-6.0046e-06,151.41,0.0039197,-0.47048,-2.8396
-0.072341,-0.0070033,0.0006329,149.45,0.0037738,-0.46299,-2.8653
-0.058572,-0.0085593,-0.0048223,151.58,0.0036226,-0.45539,-2.8907
-0.062114,0.0022264,-0.0018136,148.38,0.003466,-0.44769,-2.9159
-0.073032,0.0047601,-0.0082078,151.35,0.0033041,-0.43988,-2.9407
-0.052111,0.007889,-0.0012355,150.91,0.0031368,-0.43197,-2.9653
-0.053706,0.01746,-0.002554,149.05,0.0029641,-0.42396,-2.9896
-0.0445,0.016103,-0.0068142,151.07,0.0027863,-0.41585,-3.0135
-0.051842,-0.010226,-0.0086357,149.36,0.0026036,-0.40764,-3.0372
-0.065449,-0.0043662,-0.0068917,150.19,0.002416,-0.39933,-3.0605
-0.067995,-0.0024839,0.00069979,150.01,0.0022235,-0.39091,-3.0836
-0.06691,-0.013472,-0.0040472,149.17,0.0020262,-0.3824,-3.1063
-0.071842,0.0038446,-0.012783,151.71,0.001824,-0.37379,-3.1287
-0.071567,-0.0014371,-0.0090011,150.66,0.0016171,-0.36509,-3.1507
-0.073948,-0.011195,-0.012115,150.3,0.0014054,-0.35628,-3.1725
-0.062734,-0.0014414,-0.0035184,150.51,0.001189,-0.34738,-3.1938
-0.056342,0.0097187,-0.00039721,149.15,0.00096797,-0.33839,-3.2149
-0.070931,-0.0024672,-0.0032784,149.13,0.00074237,-0.32931,-3.2356
-0.062491,0.008007,-0.0036535,150.58,0.00051225,-0.32013,-3.2559
-0.069112,-0.0035488,-0.010663,149.47,0.00027768,-0.31086,-3.2759
-0.060275,-0.0045802,-0.0097607,149.47,3.8735e-05,-0.30149,-3.2956
-0.048796,0.014838,-0.010912,148.88,-0.00020451,-0.29204,-3.3149
-0.053802,-0.0075604,-0.0002087,150.11,-0.00045196,-0.2825,-3.3338
-0.055155,0.0085097,-0.010425,149.27,-0.00070355,-0.27287,-3.3523
-0.047723,0.0092292,-0.0092834,150.82,-0.00095918,-0.26315,-3.3705
-0.04507,-0.0044512,-0.0017005,148.31,-0.0012188,-0.25335,-3.3883
-0.045315,0.005053,-0.0065801,151.37,-0.0014822,-0.24346,-3.4057
-0.072966,-0.0014176,-0.010309,151.49,-0.0017494,-0.23349,-3.4228
-0.072067,0.0030248,-0.011625,150.2,-0.0020202,-0.22344,-3.4394
-0.065302,-0.0016054,-0.00050813,149.66,-0.0022946,-0.2133,-3.4557
-0.05049,-0.017004,-0.0019009,148.79,-0.0025724,-0.20308,-3.4715
-0.062333,-0.0084227,-0.0060287,151.54,-0.0028536,-0.19278,-3.487
-0.057248,-8.2431e-05,-0.0043143,151.3,-0.003138,-0.1824,-3.5021
-0.062052,0.0091438,-0.0066783,148.35,-0.0034255,-0.17195,-3.5168
-0.067987,0.012093,-0.0026917,148.54,-0.0037159,-0.16142,-3.531
-0.059847,-0.00070003,-0.0029639,148.35,-0.0040093,-0.15081,-3.5449
-0.045504,0.010565,-0.00031006,150.13,-0.0043054,-0.14013,-3.5583
-0.07409,-0.0029812,-0.007542,151.68,-0.0046041,-0.12937,-3.5713
-0.047577,-0.0072768,-0.012271,151.21,-0.0049053,-0.11855,-3.584
-0.05261,-0.0008972,-0.0054317,150.7,-0.0052089,-0.10765,-3.5961
-0.062913,-0.020823,-0.0093923,148.53,-0.0055147,-0.096683,-3.6079
-0.063131,0.0068546,-0.0054512,148.37,-0.0058226,-0.085647,-3.6193
-0.072061,-0.021414,-0.0079012,148.76,-0.0061325,-0.074544,-3.6302
-0.049947,-0.0013063,-0.0027519,149.97,-0.0064443,-0.063375,-3.6407
-0.062705,-0.021876,-0.0040168,148.84,-0.0067577,-0.052141,-3.6507
-0.060514,-0.0070477,-0.0043975,150.37,-0.0070728,-0.040844,-3.6603
-0.071017,-0.020203,-0.011426,151.05,-0.0073892,-0.029484,-3.6695
-0.052416,-0.010884,-0.0027738,149.98,-0.007707,-0.018064,-3.6782
-0.063258,0.0020213,-0.0054491,151.92,-0.0080259,-0.0065837,-3.6865
-0.050837,-0.017641,-0.0097245,148.74,-0.0083458,0.0049548,-3.6944
-0.068251,-0.0086331,-0.0062196,149.87,-0.0086666,0.01655,-3.7018
-0.069106,-0.0098323,-0.012531,148.87,-0.0089881,0.028202,-3.7087
-0.05302,0.0015639,-0.0070546,150.9,-0.0093102,0.039907,-3.7152
